path,rows,parsed_ts,parse_fail,out_of_order,duplicate_ts,negative_values,min_ts,max_ts,min_tp,max_tp,issue_count
data\g6_data\SENSEX\this_week\+800\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,873.02,1082.3500000000001,0
data\g6_data\SENSEX\this_week\+800\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,886.35,1104.55,0
data\g6_data\SENSEX\this_week\+800\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,642.02,969.55,0
data\g6_data\SENSEX\this_week\+800\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,525.83,916.15,0
data\g6_data\SENSEX\this_week\+900\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-09-18.csv,4,4,0,0,2,0,1758188580000,1758188640000,985.45,1030.72,0
data\g6_data\SENSEX\this_week\+900\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-09-22.csv,110,110,0,0,55,0,1758521400000,1758534810000,644.41,926.4499999999999,0
data\g6_data\SENSEX\this_week\+900\2025-09-30.csv,12,12,0,0,0,0,1759222230000,1759225860000,742.42,895.35,0
data\g6_data\SENSEX\this_week\+900\2025-10-01.csv,28,28,0,0,0,0,1759295310000,1759310400000,846.6,1309.84,0
data\g6_data\SENSEX\this_week\+900\2025-10-03.csv,17,17,0,0,0,0,1759473540000,1759483320000,919.7,1095.43,0
data\g6_data\SENSEX\this_week\+900\2025-10-06.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-10-07.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-10-08.csv,92,92,0,0,0,0,1759902540000,1759907340000,531.34,959.65,0
data\g6_data\SENSEX\this_week\+900\2025-10-09.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-10-10.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\+900\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,322.96000000000004,1039.5100000000002,0
data\g6_data\SENSEX\this_week\+900\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,1010.26,1169.95,0
data\g6_data\SENSEX\this_week\+900\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,946.04,1116.32,0
data\g6_data\SENSEX\this_week\+900\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,815.65,162000.0,1
data\g6_data\SENSEX\this_week\+900\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,782.45,1046.81,0
data\g6_data\SENSEX\this_week\+900\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,581.43,998.1,0
data\g6_data\SENSEX\this_week\+900\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,889.6299999999999,1138.25,0
data\g6_data\SENSEX\this_week\+900\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,944.85,1178.91,0
data\g6_data\SENSEX\this_week\+900\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,704.49,1046.4,0
data\g6_data\SENSEX\this_week\+900\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,609.88,1000.3,0
data\g6_data\SENSEX\this_week\-100\2025-09-15.csv,327,327,0,0,0,0,1757909010000,1757930340000,587.1,679.48,0
data\g6_data\SENSEX\this_week\-100\2025-09-16.csv,377,377,0,0,1,0,1757994360000,1758016800000,510.88,612.95,0
data\g6_data\SENSEX\this_week\-100\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,372.1,448.22,0
data\g6_data\SENSEX\this_week\-100\2025-09-18.csv,646,646,0,0,316,0,1758169830000,1758189600000,35.95,879.02,0
data\g6_data\SENSEX\this_week\-100\2025-09-19.csv,266,266,0,0,132,0,1758256020000,1758275910000,677.35,757.5,0
data\g6_data\SENSEX\this_week\-100\2025-09-22.csv,562,562,0,0,281,0,1758517800000,1758535170000,594.95,768.47,0
data\g6_data\SENSEX\this_week\-100\2025-09-30.csv,468,468,0,0,8,0,1759209870000,1759226370000,448.9,614.1,0
data\g6_data\SENSEX\this_week\-100\2025-10-01.csv,631,631,0,0,2,0,1759292160000,1759312770000,59.050000000000004,407.9,0
data\g6_data\SENSEX\this_week\-100\2025-10-03.csv,634,634,0,0,4,0,1759463310000,1759485600000,649.45,803.19,0
data\g6_data\SENSEX\this_week\-100\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,553.03,647.4,0
data\g6_data\SENSEX\this_week\-100\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,450.8,579.05,0
data\g6_data\SENSEX\this_week\-100\2025-10-08.csv,731,731,0,0,0,0,1759895130000,1759917600000,326.1,539.27,0
data\g6_data\SENSEX\this_week\-100\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,68.4,253.37,0
data\g6_data\SENSEX\this_week\-100\2025-10-10.csv,749,749,0,0,0,0,1760067960000,1760090400000,723.9200000000001,823.0500000000001,0
data\g6_data\SENSEX\this_week\-100\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,47.05,493.46999999999997,0
data\g6_data\SENSEX\this_week\-100\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,917.9000000000001,1039.85,0
data\g6_data\SENSEX\this_week\-100\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,832.75,927.3,0
data\g6_data\SENSEX\this_week\-100\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,686.9000000000001,162000.0,1
data\g6_data\SENSEX\this_week\-100\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,489.65000000000003,655.87,0
data\g6_data\SENSEX\this_week\-100\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,3.8,459.03,0
data\g6_data\SENSEX\this_week\-100\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,863.9,1009.24,0
data\g6_data\SENSEX\this_week\-100\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,724.4000000000001,1023.1750000000001,0
data\g6_data\SENSEX\this_week\-100\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,516.25,701.01,0
data\g6_data\SENSEX\this_week\-100\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,32.45,635.5375,0
data\g6_data\SENSEX\this_week\-1000\2025-09-15.csv,2,2,0,0,0,0,1757917890000,1757917950000,1078.2,1119.1,0
data\g6_data\SENSEX\this_week\-1000\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-09-17.csv,81,81,0,0,0,0,1758088650000,1758093660000,1013.4200000000001,1114.25,0
data\g6_data\SENSEX\this_week\-1000\2025-09-18.csv,264,264,0,0,50,0,1758169830000,1758189600000,844.11,1347.25,0
data\g6_data\SENSEX\this_week\-1000\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-09-30.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-10-01.csv,116,116,0,0,1,0,1759308750000,1759312770000,445.80999999999995,1065.45,0
data\g6_data\SENSEX\this_week\-1000\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-10-06.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1000\2025-10-07.csv,406,406,0,0,12,0,1759811160000,1759830930000,898.47,1280.83,0
data\g6_data\SENSEX\this_week\-1000\2025-10-08.csv,270,270,0,0,0,0,1759899060000,1759915800000,832.49,1153.92,0
data\g6_data\SENSEX\this_week\-1000\2025-10-09.csv,178,178,0,0,0,0,1759995000000,1760003430000,730.76,1100.5,0
data\g6_data\SENSEX\this_week\-1000\2025-10-10.csv,338,338,0,0,0,0,1760072070000,1760090220000,1224.98,1428.0500000000002,0
data\g6_data\SENSEX\this_week\-1000\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,803.33,1509.58,0
data\g6_data\SENSEX\this_week\-1000\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,1295.3,1535.58,0
data\g6_data\SENSEX\this_week\-1000\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,1143.2,1490.9,0
data\g6_data\SENSEX\this_week\-1000\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,1096.25,162000.0,1
data\g6_data\SENSEX\this_week\-1000\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,985.4499999999999,1317.5,0
data\g6_data\SENSEX\this_week\-1000\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,903.4499999999999,1408.65,0
data\g6_data\SENSEX\this_week\-1000\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,1255.75,1590.1200000000001,0
data\g6_data\SENSEX\this_week\-1000\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,1109.45,1541.9624999999999,0
data\g6_data\SENSEX\this_week\-1000\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,1003.9,1353.8500000000001,0
data\g6_data\SENSEX\this_week\-1000\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,785.9699999999999,1310.15,0
data\g6_data\SENSEX\this_week\-1100\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1100\2025-10-01.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-1100\2025-10-03.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-200\2025-09-15.csv,327,327,0,0,0,0,1757909010000,1757930340000,615.15,713.02,0
data\g6_data\SENSEX\this_week\-200\2025-09-16.csv,377,377,0,0,1,0,1757994360000,1758016800000,524.38,649.25,0
data\g6_data\SENSEX\this_week\-200\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,409.09999999999997,488.19000000000005,0
data\g6_data\SENSEX\this_week\-200\2025-09-18.csv,516,516,0,0,188,0,1758169830000,1758189600000,110.44,946.38,0
data\g6_data\SENSEX\this_week\-200\2025-09-19.csv,248,248,0,0,123,0,1758256020000,1758275850000,705.05,767.55,0
data\g6_data\SENSEX\this_week\-200\2025-09-22.csv,528,528,0,0,264,0,1758517800000,1758535170000,631.15,779.88,0
data\g6_data\SENSEX\this_week\-200\2025-09-30.csv,468,468,0,0,8,0,1759209870000,1759226370000,475.45,656.0699999999999,0
data\g6_data\SENSEX\this_week\-200\2025-10-01.csv,631,631,0,0,2,0,1759292160000,1759312770000,148.91,440.55,0
data\g6_data\SENSEX\this_week\-200\2025-10-03.csv,631,631,0,0,4,0,1759463490000,1759485600000,685.0,822.39,0
data\g6_data\SENSEX\this_week\-200\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,553.0,692.15,0
data\g6_data\SENSEX\this_week\-200\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,474.8,621.15,0
data\g6_data\SENSEX\this_week\-200\2025-10-08.csv,730,730,0,0,0,0,1759895160000,1759917600000,356.15000000000003,605.2,0
data\g6_data\SENSEX\this_week\-200\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,145.8,315.84999999999997,0
data\g6_data\SENSEX\this_week\-200\2025-10-10.csv,747,747,0,0,0,0,1760068020000,1760090400000,737.9000000000001,866.7,0
data\g6_data\SENSEX\this_week\-200\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,137.04999999999998,600.52,0
data\g6_data\SENSEX\this_week\-200\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,939.05,1070.6499999999999,0
data\g6_data\SENSEX\this_week\-200\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,845.19,962.8,0
data\g6_data\SENSEX\this_week\-200\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,697.95,162000.0,1
data\g6_data\SENSEX\this_week\-200\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,519.8499999999999,693.8499999999999,0
data\g6_data\SENSEX\this_week\-200\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,103.7,504.34,0
data\g6_data\SENSEX\this_week\-200\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,880.8,1062.05,0
data\g6_data\SENSEX\this_week\-200\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,745.0,1067.925,0
data\g6_data\SENSEX\this_week\-200\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,534.8499999999999,743.99,0
data\g6_data\SENSEX\this_week\-200\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,116.85,667.05,0
data\g6_data\SENSEX\this_week\-300\2025-09-15.csv,327,327,0,0,0,0,1757909010000,1757930340000,652.1,768.1600000000001,0
data\g6_data\SENSEX\this_week\-300\2025-09-16.csv,375,375,0,0,1,0,1757994480000,1758016800000,539.4200000000001,694.15,0
data\g6_data\SENSEX\this_week\-300\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,461.75,545.37,0
data\g6_data\SENSEX\this_week\-300\2025-09-18.csv,798,798,0,0,469,0,1758169830000,1758189600000,130.87,988.38,0
data\g6_data\SENSEX\this_week\-300\2025-09-19.csv,160,160,0,0,79,0,1758268500000,1758274290000,743.0,777.85,0
data\g6_data\SENSEX\this_week\-300\2025-09-22.csv,452,452,0,0,226,0,1758517800000,1758531690000,675.35,785.62,0
data\g6_data\SENSEX\this_week\-300\2025-09-30.csv,456,456,0,0,8,0,1759209870000,1759226370000,515.9,686.65,0
data\g6_data\SENSEX\this_week\-300\2025-10-01.csv,631,631,0,0,2,0,1759292160000,1759312770000,165.24,486.45,0
data\g6_data\SENSEX\this_week\-300\2025-10-03.csv,593,593,0,0,4,0,1759463250000,1759485600000,725.63,879.4000000000001,0
data\g6_data\SENSEX\this_week\-300\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,568.4300000000001,745.35,0
data\g6_data\SENSEX\this_week\-300\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,511.70000000000005,671.65,0
data\g6_data\SENSEX\this_week\-300\2025-10-08.csv,728,728,0,0,0,0,1759895220000,1759917600000,386.6,669.4200000000001,0
data\g6_data\SENSEX\this_week\-300\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,209.7,407.5,0
data\g6_data\SENSEX\this_week\-300\2025-10-10.csv,745,745,0,0,0,0,1760068080000,1760090400000,748.97,918.35,0
data\g6_data\SENSEX\this_week\-300\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,230.3,697.8299999999999,0
data\g6_data\SENSEX\this_week\-300\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,963.2,1117.0,0
data\g6_data\SENSEX\this_week\-300\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,849.36,1000.15,0
data\g6_data\SENSEX\this_week\-300\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,728.95,162000.0,1
data\g6_data\SENSEX\this_week\-300\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,556.35,753.9000000000001,0
data\g6_data\SENSEX\this_week\-300\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,203.5,565.32,0
data\g6_data\SENSEX\this_week\-300\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,906.5,1124.2,0
data\g6_data\SENSEX\this_week\-300\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,778.3,1115.6125,0
data\g6_data\SENSEX\this_week\-300\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,564.6,764.18,0
data\g6_data\SENSEX\this_week\-300\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,216.65,705.5250000000001,0
data\g6_data\SENSEX\this_week\-400\2025-09-15.csv,189,189,0,0,0,0,1757909010000,1757928660000,693.9100000000001,769.5999999999999,0
data\g6_data\SENSEX\this_week\-400\2025-09-16.csv,374,374,0,0,1,0,1757994540000,1758016800000,555.73,748.9499999999999,0
data\g6_data\SENSEX\this_week\-400\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,523.5,621.3000000000001,0
data\g6_data\SENSEX\this_week\-400\2025-09-18.csv,482,482,0,0,153,0,1758169830000,1758189600000,200.68,993.35,0
data\g6_data\SENSEX\this_week\-400\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-400\2025-09-22.csv,412,412,0,0,206,0,1758517800000,1758531210000,726.1,808.5,0
data\g6_data\SENSEX\this_week\-400\2025-09-30.csv,291,291,0,0,6,0,1759210260000,1759224570000,568.1,713.85,0
data\g6_data\SENSEX\this_week\-400\2025-10-01.csv,631,631,0,0,2,0,1759292160000,1759312770000,174.2,545.85,0
data\g6_data\SENSEX\this_week\-400\2025-10-03.csv,368,368,0,0,4,0,1759463520000,1759485600000,750.7,899.1999999999999,0
data\g6_data\SENSEX\this_week\-400\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,576.9200000000001,807.2,0
data\g6_data\SENSEX\this_week\-400\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,544.44,746.6,0
data\g6_data\SENSEX\this_week\-400\2025-10-08.csv,729,729,0,0,0,0,1759895190000,1759917600000,409.23,764.73,0
data\g6_data\SENSEX\this_week\-400\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,260.31,504.40000000000003,0
data\g6_data\SENSEX\this_week\-400\2025-10-10.csv,719,719,0,0,0,0,1760068290000,1760090040000,760.74,976.1500000000001,0
data\g6_data\SENSEX\this_week\-400\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,329.45,794.26,0
data\g6_data\SENSEX\this_week\-400\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,994.9000000000001,1156.58,0
data\g6_data\SENSEX\this_week\-400\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,862.29,1046.3,0
data\g6_data\SENSEX\this_week\-400\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,763.6500000000001,162000.0,1
data\g6_data\SENSEX\this_week\-400\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,597.5999999999999,818.73,0
data\g6_data\SENSEX\this_week\-400\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,303.3,641.4599999999999,0
data\g6_data\SENSEX\this_week\-400\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,938.0,1197.43,0
data\g6_data\SENSEX\this_week\-400\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,815.55,1175.525,0
data\g6_data\SENSEX\this_week\-400\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,605.3,837.8000000000001,0
data\g6_data\SENSEX\this_week\-400\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,275.81,759.525,0
data\g6_data\SENSEX\this_week\-500\2025-09-15.csv,3,3,0,0,0,0,1757910150000,1757917950000,743.73,771.1,0
data\g6_data\SENSEX\this_week\-500\2025-09-16.csv,368,368,0,0,1,0,1757994780000,1758016800000,569.66,808.65,0
data\g6_data\SENSEX\this_week\-500\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,594.6500000000001,703.8,0
data\g6_data\SENSEX\this_week\-500\2025-09-18.csv,652,652,0,0,324,0,1758169830000,1758189600000,304.48,1021.5,0
data\g6_data\SENSEX\this_week\-500\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-500\2025-09-22.csv,150,150,0,0,75,0,1758517800000,1758527220000,786.4599999999999,853.6999999999999,0
data\g6_data\SENSEX\this_week\-500\2025-09-30.csv,33,33,0,0,0,0,1759210890000,1759218600000,656.8499999999999,745.4499999999999,0
data\g6_data\SENSEX\this_week\-500\2025-10-01.csv,631,631,0,0,2,0,1759292160000,1759312770000,181.57,612.85,0
data\g6_data\SENSEX\this_week\-500\2025-10-03.csv,462,462,0,0,1,0,1759466010000,1759485600000,781.08,939.0,0
data\g6_data\SENSEX\this_week\-500\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,596.72,875.5,0
data\g6_data\SENSEX\this_week\-500\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,572.69,821.7,0
data\g6_data\SENSEX\this_week\-500\2025-10-08.csv,728,728,0,0,0,0,1759895220000,1759917600000,450.07,835.9399999999999,0
data\g6_data\SENSEX\this_week\-500\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,310.91999999999996,602.6,0
data\g6_data\SENSEX\this_week\-500\2025-10-10.csv,671,671,0,0,0,0,1760068380000,1760090400000,788.4399999999999,1033.75,0
data\g6_data\SENSEX\this_week\-500\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,430.7,961.02,0
data\g6_data\SENSEX\this_week\-500\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,1038.6,1198.22,0
data\g6_data\SENSEX\this_week\-500\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,877.55,1100.8999999999999,0
data\g6_data\SENSEX\this_week\-500\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,810.6,162000.0,1
data\g6_data\SENSEX\this_week\-500\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,641.31,877.25,0
data\g6_data\SENSEX\this_week\-500\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,402.2,737.51,0
data\g6_data\SENSEX\this_week\-500\2025-10-31.csv,452,452,0,0,25,0,1761885210000,1761904800000,975.05,1225.59,0
data\g6_data\SENSEX\this_week\-500\2025-11-03.csv,531,531,0,0,0,0,1762139550000,1762163490000,845.5799999999999,1228.0249999999999,0
data\g6_data\SENSEX\this_week\-500\2025-11-04.csv,678,678,0,0,1,0,1762228890000,1762250400000,659.15,922.24,0
data\g6_data\SENSEX\this_week\-500\2025-11-06.csv,665,665,0,0,0,0,1762400490000,1762422360000,338.75,820.8999999999999,0
data\g6_data\SENSEX\this_week\-600\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-600\2025-09-16.csv,339,339,0,0,1,0,1757996640000,1758016800000,601.1,878.1,0
data\g6_data\SENSEX\this_week\-600\2025-09-17.csv,242,242,0,0,0,0,1758088650000,1758103200000,673.28,789.0,0
data\g6_data\SENSEX\this_week\-600\2025-09-18.csv,364,364,0,0,35,0,1758169830000,1758189600000,419.13,1021.6500000000001,0
data\g6_data\SENSEX\this_week\-600\2025-09-19.csv,98,98,0,0,49,0,1758256140000,1758275910000,951.6500000000001,1018.21,0
data\g6_data\SENSEX\this_week\-600\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-600\2025-09-30.csv,0,0,0,0,0,0,,,,,0
data\g6_data\SENSEX\this_week\-600\2025-10-01.csv,532,532,0,0,2,0,1759295310000,1759312770000,222.37,700.5500000000001,0
data\g6_data\SENSEX\this_week\-600\2025-10-03.csv,17,17,0,0,0,0,1759473540000,1759483320000,870.3800000000001,984.35,0
data\g6_data\SENSEX\this_week\-600\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,626.29,944.85,0
data\g6_data\SENSEX\this_week\-600\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,608.4,895.99,0
data\g6_data\SENSEX\this_week\-600\2025-10-08.csv,693,693,0,0,0,0,1759895370000,1759917540000,523.09,907.5300000000001,0
data\g6_data\SENSEX\this_week\-600\2025-10-09.csv,297,297,0,0,0,0,1759995000000,1760004000000,388.49,703.25,0
data\g6_data\SENSEX\this_week\-600\2025-10-10.csv,269,269,0,0,0,0,1760071830000,1760089590000,823.02,1069.45,0
data\g6_data\SENSEX\this_week\-600\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,497.47,1023.4200000000001,0
data\g6_data\SENSEX\this_week\-600\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,1082.45,1269.9,0
data\g6_data\SENSEX\this_week\-600\2025-10-27.csv,479,479,0,0,5,0,1761540750000,1761558210000,917.27,1165.45,0
data\g6_data\SENSEX\this_week\-600\2025-10-28.csv,693,693,0,1,15,0,1761624000000,1761645600000,864.1999999999999,162000.0,1
data\g6_data\SENSEX\this_week\-600\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,701.39,940.1600000000001,0
data\g6_data\SENSEX\this_week\-600\2025-10-30.csv,567,567,0,0,3,0,1761795900000,1761818400000,503.40000000000003,888.77,0
